,C4,grupo
1084,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.9210202e-03, 2.7815884e-03, 1.8990884e-03, ..., 3.4096221e-16,
       3.0285067e-16, 5.9257446e-17], shape=(1025,), dtype=float32))",SV
1085,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.2513113e-03, 3.7285646e-03, 1.1683970e-03, ..., 2.3340019e-16,
       1.2670733e-16, 4.7938859e-17], shape=(1025,), dtype=float32))",SV
1086,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.2466970e-03, 1.0009940e-03, 6.1263400e-04, ..., 1.1389394e-16,
       1.5176483e-16, 6.7871632e-17], shape=(1025,), dtype=float32))",SV
1087,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.3296741e-03, 2.2966529e-03, 1.1126130e-03, ..., 3.1198068e-16,
       2.2536479e-16, 1.9084448e-16], shape=(1025,), dtype=float32))",SV
1088,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.07929455e-03, 2.09522457e-03, 1.32944516e-03, ...,
       1.89891009e-16, 1.83559187e-16, 1.04395117e-16],
      shape=(1025,), dtype=float32))",SV
1089,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.7236653e-03, 2.0587272e-03, 2.5126026e-03, ..., 2.2190218e-16,
       2.7681569e-16, 5.2243110e-17], shape=(1025,), dtype=float32))",SV
1090,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.1338334e-03, 1.1861705e-03, 3.1153248e-03, ..., 1.6993385e-16,
       1.7716621e-16, 5.1929969e-17], shape=(1025,), dtype=float32))",SV
1091,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.8750833e-03, 2.9946242e-03, 2.3393056e-03, ..., 2.3670828e-16,
       1.5114977e-16, 1.5467968e-16], shape=(1025,), dtype=float32))",SV
1092,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.9610984e-03, 1.7156482e-03, 3.4269451e-03, ..., 1.7286776e-16,
       2.1770589e-16, 7.9987300e-17], shape=(1025,), dtype=float32))",SV
1093,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.7140372e-03, 3.5469558e-03, 9.9387923e-03, ..., 3.3689806e-16,
       3.7920561e-16, 1.1569094e-16], shape=(1025,), dtype=float32))",SV
1094,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.5787877e-03, 2.7935568e-03, 2.2469501e-03, ..., 2.4631933e-16,
       1.6177223e-16, 1.2199927e-16], shape=(1025,), dtype=float32))",SV
1095,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7040547e-03, 1.8002073e-03, 2.4706710e-03, ..., 3.4138448e-16,
       4.8842223e-16, 2.1975014e-16], shape=(1025,), dtype=float32))",SV
1096,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.1851669e-03, 3.3957609e-03, 1.9803413e-03, ..., 2.4532938e-16,
       3.5098909e-16, 5.7936564e-17], shape=(1025,), dtype=float32))",SV
1097,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.1950129e-02, 7.8376364e-03, 6.0066162e-03, ..., 2.4850848e-16,
       2.1141964e-16, 1.2575696e-16], shape=(1025,), dtype=float32))",SV
1098,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.7959938e-03, 2.3801620e-03, 2.0442533e-03, ..., 2.1665361e-16,
       2.1913358e-16, 6.8230324e-17], shape=(1025,), dtype=float32))",SV
1099,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.8800923e-03, 8.3417108e-04, 2.3777520e-03, ..., 3.2141991e-16,
       3.0488872e-16, 6.5275423e-17], shape=(1025,), dtype=float32))",SV
1100,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.5378966e-03, 2.3840331e-03, 3.0519154e-03, ..., 3.3765015e-16,
       3.0228584e-16, 1.9305355e-16], shape=(1025,), dtype=float32))",SV
1101,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.2272108e-02, 5.0150580e-03, 1.9815925e-03, ..., 1.3029250e-16,
       3.3507014e-16, 4.8872587e-17], shape=(1025,), dtype=float32))",SV
1102,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([7.1847183e-03, 3.3724196e-03, 2.4607864e-03, ..., 1.7628991e-16,
       2.8709973e-16, 9.8200652e-17], shape=(1025,), dtype=float32))",SV
1103,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.3641863e-03, 2.2814020e-03, 7.5349631e-03, ..., 3.7442694e-16,
       1.8789048e-16, 9.4306326e-17], shape=(1025,), dtype=float32))",SV
1104,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.6625386e-03, 3.4008545e-03, 2.1145835e-03, ..., 2.1785208e-16,
       2.1752625e-16, 1.0186722e-16], shape=(1025,), dtype=float32))",SV
1105,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.7753079e-03, 2.7612676e-03, 2.7638490e-03, ..., 2.4140759e-16,
       4.7301745e-16, 8.1285404e-17], shape=(1025,), dtype=float32))",SV
1106,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.5548921e-03, 2.3453226e-03, 3.1350164e-03, ..., 2.2017856e-16,
       2.2572327e-16, 7.0621571e-17], shape=(1025,), dtype=float32))",SV
1107,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.1952847e-03, 8.8831759e-04, 3.5186012e-03, ..., 4.9144735e-16,
       2.3960511e-16, 1.2031402e-16], shape=(1025,), dtype=float32))",SV
1108,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.2754153e-03, 2.1938696e-03, 1.3669349e-03, ..., 3.9396694e-16,
       1.2889206e-16, 5.6274070e-17], shape=(1025,), dtype=float32))",SV
1109,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.2608679e-03, 1.3750470e-03, 1.1801085e-03, ..., 2.4278458e-16,
       1.7225594e-16, 8.7508357e-17], shape=(1025,), dtype=float32))",SV
1110,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.3780696e-03, 1.1037798e-03, 9.0330106e-04, ..., 2.0802874e-16,
       1.8355590e-16, 1.2334862e-16], shape=(1025,), dtype=float32))",SV
1111,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.0548966e-02, 4.6474892e-03, 8.9000980e-04, ..., 3.3483046e-16,
       4.1882735e-16, 7.9252843e-17], shape=(1025,), dtype=float32))",SV
1112,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.0503382e-02, 4.8352825e-03, 3.1537784e-03, ..., 3.0954729e-16,
       1.8972244e-16, 1.0366636e-16], shape=(1025,), dtype=float32))",SV
1113,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.9388621e-03, 1.6131632e-03, 1.2080905e-03, ..., 1.7051387e-16,
       1.1808210e-16, 6.9055876e-17], shape=(1025,), dtype=float32))",SV
1114,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.2947792e-03, 1.3647266e-03, 1.4679283e-03, ..., 9.8189972e-17,
       1.5611205e-16, 9.7978617e-17], shape=(1025,), dtype=float32))",SV
1115,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4324371e-03, 9.2625892e-04, 1.2829452e-03, ..., 1.7808848e-16,
       1.5299269e-16, 7.6907137e-17], shape=(1025,), dtype=float32))",SV
1116,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.0340267e-03, 2.2298200e-03, 3.1833814e-03, ..., 3.8722307e-16,
       1.2080731e-16, 7.7840859e-17], shape=(1025,), dtype=float32))",SV
1117,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.28658713e-03, 3.89219495e-03, 2.91474210e-03, ...,
       2.29450532e-16, 2.76776592e-16, 1.10953984e-16],
      shape=(1025,), dtype=float32))",SV
1118,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.4692168e-03, 1.7314760e-03, 1.8395515e-03, ..., 3.2773372e-16,
       2.7195851e-16, 2.5764005e-16], shape=(1025,), dtype=float32))",SV
1119,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.0093183e-02, 4.0902118e-03, 2.2996862e-03, ..., 9.3796941e-17,
       3.6722708e-16, 5.2954786e-17], shape=(1025,), dtype=float32))",SV
1120,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9862903e-03, 9.7045361e-04, 2.0338367e-03, ..., 2.6987266e-16,
       1.4502021e-16, 8.3147176e-17], shape=(1025,), dtype=float32))",SV
1121,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.6727329e-03, 6.9742487e-04, 6.7521911e-03, ..., 1.4061031e-15,
       6.9726794e-16, 3.0352928e-16], shape=(1025,), dtype=float32))",SV
1122,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.4185418e-02, 5.2060913e-03, 2.2578357e-02, ..., 2.4802742e-16,
       3.1109958e-16, 7.5996186e-17], shape=(1025,), dtype=float32))",SV
1123,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.8605575e-03, 2.9437393e-03, 1.9142508e-03, ..., 2.4601196e-16,
       2.6873020e-16, 1.7510777e-16], shape=(1025,), dtype=float32))",SV
1124,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.1439248e-03, 1.0274907e-03, 1.4817244e-03, ..., 2.7361721e-16,
       2.1519085e-16, 1.1109062e-16], shape=(1025,), dtype=float32))",SV
1125,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.2848433e-03, 1.5690798e-03, 4.8346845e-03, ..., 1.6454073e-16,
       2.1926594e-16, 7.4141542e-17], shape=(1025,), dtype=float32))",SV
1126,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.9076720e-03, 1.4731381e-03, 3.9077173e-03, ..., 2.1834334e-16,
       2.2696764e-16, 1.1801384e-16], shape=(1025,), dtype=float32))",SV
1127,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.5695297e-03, 1.0495485e-03, 1.9082914e-03, ..., 1.5099033e-16,
       2.8791695e-16, 5.6615682e-17], shape=(1025,), dtype=float32))",SV
1128,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.5406612e-03, 2.8213225e-03, 2.7521560e-03, ..., 3.9166107e-16,
       2.9199023e-16, 5.7230569e-17], shape=(1025,), dtype=float32))",SV
1129,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.2907435e-03, 3.2326786e-03, 4.8084315e-03, ..., 4.7001715e-16,
       2.6262487e-16, 2.0787930e-16], shape=(1025,), dtype=float32))",SV
1130,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.1456571e-02, 4.5370255e-03, 6.3830470e-03, ..., 1.4667843e-16,
       3.0841428e-16, 5.5955248e-17], shape=(1025,), dtype=float32))",SV
1131,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.7587520e-03, 1.6074495e-03, 4.2338520e-03, ..., 1.6095456e-16,
       3.2321192e-16, 5.9809711e-17], shape=(1025,), dtype=float32))",SV
1132,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.1780488e-03, 4.0151216e-03, 3.7501601e-03, ..., 3.4203977e-16,
       3.0409875e-16, 1.3513975e-16], shape=(1025,), dtype=float32))",SV
1133,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.4918255e-03, 4.1393121e-03, 3.1255665e-03, ..., 1.9465058e-16,
       2.7950054e-16, 6.9255141e-17], shape=(1025,), dtype=float32))",SV
1134,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.8167397e-03, 3.6946300e-03, 6.8259565e-03, ..., 1.5999738e-16,
       1.8617497e-16, 1.1505327e-16], shape=(1025,), dtype=float32))",SV
1135,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.2306157e-03, 1.9562386e-03, 2.1785919e-03, ..., 1.5394122e-16,
       2.2622360e-16, 4.5479293e-17], shape=(1025,), dtype=float32))",SV
1136,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([7.1058520e-03, 2.8441895e-03, 3.9241840e-03, ..., 1.8348853e-16,
       1.7045421e-16, 5.6114656e-17], shape=(1025,), dtype=float32))",SV
1137,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.9813741e-03, 1.0347657e-03, 2.7550373e-03, ..., 1.3784982e-16,
       1.2459560e-16, 5.6422102e-17], shape=(1025,), dtype=float32))",SV
1138,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.42144505e-02, 6.02792669e-03, 3.40830162e-03, ...,
       2.31720633e-16, 2.54166265e-16, 1.66117825e-16],
      shape=(1025,), dtype=float32))",SV
1139,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([8.61754548e-03, 3.44827422e-03, 1.72697543e-03, ...,
       1.96856783e-16, 1.57897794e-16, 1.02755406e-16],
      shape=(1025,), dtype=float32))",SV
1140,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.3961960e-03, 1.7101092e-03, 2.6717298e-03, ..., 1.4057293e-16,
       1.0577775e-16, 8.5697824e-17], shape=(1025,), dtype=float32))",SV
1141,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.9241272e-03, 1.7761174e-03, 2.8991005e-03, ..., 1.6814148e-16,
       1.2847624e-16, 5.9530733e-17], shape=(1025,), dtype=float32))",SV
1142,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.83911289e-03, 1.16773380e-03, 2.79627345e-03, ...,
       9.93727870e-17, 8.64628072e-17, 1.05949435e-16],
      shape=(1025,), dtype=float32))",SV
1143,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.0924184e-03, 1.6863111e-03, 4.3670554e-03, ..., 8.8296898e-17,
       3.4478820e-16, 6.5884612e-17], shape=(1025,), dtype=float32))",SV
1144,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.7377906e-03, 4.1728239e-03, 3.7536738e-03, ..., 1.5453734e-16,
       2.8050512e-16, 1.5974116e-16], shape=(1025,), dtype=float32))",SV
1145,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.0360996e-03, 1.8510056e-03, 5.0068423e-03, ..., 1.1646880e-16,
       1.5199611e-16, 8.8202950e-17], shape=(1025,), dtype=float32))",SV
1146,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.2709562e-03, 1.3124776e-03, 2.5211545e-03, ..., 7.8308361e-17,
       1.6849150e-16, 4.3110817e-17], shape=(1025,), dtype=float32))",SV
1147,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.6891966e-03, 2.0885335e-03, 1.7150511e-03, ..., 2.0642069e-16,
       1.2416937e-16, 1.5750365e-16], shape=(1025,), dtype=float32))",SV
1148,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([2.4167825e-03, 1.0771297e-03, 2.5537433e-03, ..., 1.2047201e-16,
       1.7973155e-16, 9.2383356e-17], shape=(1025,), dtype=float32))",SV
1149,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([4.1782572e-03, 1.8778511e-03, 4.7242418e-03, ..., 1.3233430e-16,
       2.3202649e-16, 2.9150473e-17], shape=(1025,), dtype=float32))",SV
1150,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([6.5197614e-03, 2.7917414e-03, 1.6926751e-03, ..., 2.5502267e-16,
       1.2388613e-16, 8.3443221e-17], shape=(1025,), dtype=float32))",SV
1151,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.8892243e-03, 1.4896846e-03, 4.1203494e-03, ..., 2.8393529e-16,
       1.7209168e-16, 3.8191670e-17], shape=(1025,), dtype=float32))",SV
1152,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.8106963e-03, 1.8176407e-03, 2.5922160e-03, ..., 1.3933460e-16,
       1.4765992e-16, 5.7617722e-17], shape=(1025,), dtype=float32))",SV
1153,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([3.6513694e-03, 1.5389601e-03, 2.6917956e-03, ..., 1.3159882e-16,
       1.4697164e-16, 5.8466052e-17], shape=(1025,), dtype=float32))",SV
1154,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.7578196e-02, 7.4299234e-03, 2.8524441e-03, ..., 1.3755770e-16,
       2.7711562e-16, 1.1799108e-16], shape=(1025,), dtype=float32))",SV
1155,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([5.8530387e-03, 2.5995360e-03, 2.1631725e-03, ..., 2.3759057e-16,
       1.4735861e-16, 5.6570141e-17], shape=(1025,), dtype=float32))",SV
1156,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([9.6178139e-03, 3.8809089e-03, 3.9547947e-03, ..., 1.9073387e-16,
       2.4679620e-16, 5.7686054e-17], shape=(1025,), dtype=float32))",SV
1157,"(array([0.00000000e+00, 4.88281250e-01, 9.76562500e-01, ...,
       4.99023438e+02, 4.99511719e+02, 5.00000000e+02], shape=(1025,)), array([1.2621866e-02, 5.8069304e-03, 2.6901946e-03, ..., 1.9349194e-16,
       2.6840822e-16, 5.2493620e-17], shape=(1025,), dtype=float32))",SV
